Year,Month,Day,Province,City,PM2.5,PM10,SO2,NO2,CO,O3_8h,PM2.5_IAQI,PM10_IAQI,CO_IAQI,NO2_IAQI,SO2_IAQI,O3_8h_IAQI,AQI,首要污染物,空气质量等级
2025,2,10, 北京市 ,北京,43 ,67 ,6 ,46 ,0.70 ,51 ,60 ,58 ,18 ,58 ,6 ,26 ,60 ,细颗粒物(PM2.5),良
2025,2,11, 北京市 ,北京,87 ,124 ,9 ,57 ,1.00 ,41 ,115 ,87 ,25 ,71 ,9 ,20 ,115 ,细颗粒物(PM2.5),轻度污染
2025,2,12, 北京市 ,北京,10 ,26 ,4 ,13 ,0.27 ,73 ,14 ,26 ,7 ,16 ,4 ,36 ,36 ,,优
2025,2,13, 北京市 ,北京,36 ,69 ,5 ,31 ,0.47 ,69 ,51 ,60 ,12 ,39 ,5 ,34 ,60 ,颗粒物(PM10),良
2025,2,14, 北京市 ,北京,35 ,65 ,6 ,39 ,0.59 ,65 ,50 ,58 ,15 ,49 ,6 ,32 ,58 ,颗粒物(PM10),良
2025,2,15, 北京市 ,北京,43 ,104 ,5 ,31 ,0.51 ,83 ,60 ,77 ,13 ,39 ,5 ,42 ,77 ,颗粒物(PM10),良
2025,2,16, 北京市 ,北京,8 ,26 ,4 ,6 ,0.25 ,78 ,11 ,26 ,6 ,8 ,4 ,39 ,39 ,,优
2025,2,17, 北京市 ,北京,8 ,20 ,3 ,11 ,0.31 ,72 ,11 ,20 ,8 ,14 ,3 ,36 ,36 ,,优
2025,2,18, 北京市 ,北京,14 ,29 ,4 ,23 ,0.37 ,73 ,20 ,29 ,9 ,29 ,4 ,36 ,36 ,,优
2025,2,19, 北京市 ,北京,10 ,20 ,3 ,19 ,0.34 ,70 ,14 ,20 ,8 ,24 ,3 ,35 ,35 ,,优
2025,2,20, 北京市 ,北京,9 ,18 ,4 ,14 ,0.35 ,73 ,13 ,18 ,9 ,18 ,4 ,36 ,36 ,,优
2025,2,21, 北京市 ,北京,8 ,18 ,3 ,14 ,0.32 ,70 ,11 ,18 ,8 ,18 ,3 ,35 ,35 ,,优
2025,2,22, 北京市 ,北京,8 ,17 ,3 ,10 ,0.31 ,75 ,11 ,17 ,8 ,12 ,3 ,38 ,38 ,,优
2025,2,23, 北京市 ,北京,8 ,20 ,3 ,10 ,0.33 ,78 ,11 ,20 ,8 ,12 ,3 ,39 ,39 ,,优
2025,2,24, 北京市 ,北京,21 ,46 ,5 ,36 ,0.55 ,69 ,30 ,46 ,14 ,45 ,5 ,34 ,46 ,,优
2025,2,25, 北京市 ,北京,19 ,46 ,4 ,25 ,0.45 ,87 ,27 ,46 ,11 ,31 ,4 ,44 ,46 ,,优
2025,2,26, 北京市 ,北京,26 ,58 ,6 ,41 ,0.60 ,66 ,37 ,54 ,15 ,52 ,6 ,33 ,54 ,颗粒物(PM10),良
2025,2,27, 北京市 ,北京,78 ,129 ,9 ,62 ,0.94 ,88 ,104 ,90 ,24 ,78 ,9 ,44 ,104 ,细颗粒物(PM2.5),轻度污染
2025,2,28, 北京市 ,北京,97 ,146 ,7 ,62 ,0.97 ,107 ,128 ,98 ,24 ,78 ,7 ,56 ,128 ,细颗粒物(PM2.5),轻度污染
2025,3,1, 北京市 ,北京,158 ,210 ,8 ,53 ,1.41 ,117 ,208 ,130 ,35 ,66 ,8 ,64 ,208 ,细颗粒物(PM2.5),重度污染
2025,3,2, 北京市 ,北京,49 ,73 ,5 ,21 ,0.71 ,77 ,68 ,62 ,18 ,26 ,5 ,38 ,68 ,细颗粒物(PM2.5),良
2025,3,3, 北京市 ,北京,16 ,37 ,5 ,27 ,0.50 ,80 ,23 ,37 ,12 ,34 ,5 ,40 ,40 ,,优
2025,3,4, 北京市 ,北京,24 ,54 ,5 ,25 ,0.45 ,81 ,34 ,52 ,11 ,31 ,5 ,40 ,52 ,颗粒物(PM10),良
2025,3,5, 北京市 ,北京,48 ,77 ,5 ,33 ,0.70 ,80 ,66 ,64 ,18 ,41 ,5 ,40 ,66 ,细颗粒物(PM2.5),良
2025,3,6, 北京市 ,北京,10 ,20 ,3 ,18 ,0.34 ,87 ,14 ,20 ,8 ,22 ,3 ,44 ,44 ,,优
2025,3,7, 北京市 ,北京,54 ,84 ,5 ,35 ,0.60 ,86 ,74 ,67 ,15 ,44 ,5 ,43 ,74 ,细颗粒物(PM2.5),良
2025,3,8, 北京市 ,北京,82 ,109 ,4 ,32 ,0.68 ,111 ,109 ,80 ,17 ,40 ,4 ,59 ,109 ,细颗粒物(PM2.5),轻度污染
2025,3,9, 北京市 ,北京,107 ,142 ,4 ,34 ,0.80 ,128 ,140 ,96 ,20 ,42 ,4 ,73 ,140 ,细颗粒物(PM2.5),轻度污染
2025,3,10, 北京市 ,北京,108 ,146 ,5 ,27 ,0.83 ,122 ,141 ,98 ,21 ,34 ,5 ,68 ,141 ,细颗粒物(PM2.5),轻度污染
2025,3,11, 北京市 ,北京,150 ,198 ,4 ,45 ,1.04 ,70 ,200 ,124 ,26 ,56 ,4 ,35 ,200 ,细颗粒物(PM2.5),中度污染
2025,3,12, 北京市 ,北京,22 ,68 ,4 ,22 ,0.38 ,87 ,31 ,59 ,10 ,28 ,4 ,44 ,59 ,颗粒物(PM10),良
2025,3,13, 北京市 ,北京,48 ,144 ,7 ,41 ,0.68 ,81 ,66 ,97 ,17 ,51 ,7 ,40 ,97 ,颗粒物(PM10),良
2025,3,14, 北京市 ,北京,31 ,86 ,8 ,23 ,0.70 ,79 ,44 ,68 ,18 ,29 ,8 ,40 ,68 ,颗粒物(PM10),良
2025,3,15, 北京市 ,北京,27 ,52 ,5 ,17 ,0.59 ,74 ,39 ,51 ,15 ,21 ,5 ,37 ,51 ,颗粒物(PM10),良
2025,3,16, 北京市 ,北京,10 ,20 ,4 ,16 ,0.38 ,87 ,14 ,20 ,10 ,20 ,4 ,44 ,44 ,,优
2025,3,17, 北京市 ,北京,11 ,27 ,3 ,16 ,0.34 ,92 ,16 ,27 ,8 ,20 ,3 ,46 ,46 ,,优
2025,3,18, 北京市 ,北京,15 ,33 ,4 ,19 ,0.37 ,83 ,21 ,33 ,9 ,24 ,4 ,42 ,42 ,,优
2025,3,19, 北京市 ,北京,16 ,36 ,4 ,30 ,0.44 ,94 ,23 ,36 ,11 ,38 ,4 ,47 ,47 ,,优
2025,3,20, 北京市 ,北京,9 ,31 ,3 ,22 ,0.35 ,93 ,13 ,31 ,9 ,28 ,3 ,46 ,46 ,,优
2025,3,21, 北京市 ,北京,11 ,29 ,4 ,16 ,0.32 ,97 ,16 ,29 ,8 ,20 ,4 ,48 ,48 ,,优
2025,3,22, 北京市 ,北京,18 ,54 ,4 ,16 ,0.38 ,98 ,26 ,52 ,10 ,20 ,4 ,49 ,52 ,颗粒物(PM10),良
2025,3,23, 北京市 ,北京,50 ,199 ,4 ,20 ,0.38 ,105 ,69 ,124 ,10 ,25 ,4 ,54 ,124 ,颗粒物(PM10),轻度污染
2025,3,24, 北京市 ,北京,23 ,104 ,4 ,12 ,0.32 ,98 ,33 ,77 ,8 ,15 ,4 ,49 ,77 ,颗粒物(PM10),良
2025,3,25, 北京市 ,北京,10 ,59 ,4 ,13 ,0.35 ,89 ,14 ,54 ,9 ,16 ,4 ,44 ,54 ,颗粒物(PM10),良
2025,3,26, 北京市 ,北京,32 ,111 ,5 ,14 ,0.49 ,97 ,46 ,80 ,12 ,18 ,5 ,48 ,80 ,颗粒物(PM10),良
2025,3,27, 北京市 ,北京,13 ,56 ,4 ,5 ,0.30 ,86 ,19 ,53 ,8 ,6 ,4 ,43 ,53 ,颗粒物(PM10),良
2025,3,28, 北京市 ,北京,11 ,27 ,4 ,8 ,0.30 ,82 ,16 ,27 ,8 ,10 ,4 ,41 ,41 ,,优
2025,3,29, 北京市 ,北京,7 ,23 ,3 ,9 ,0.30 ,,10 ,23 ,8 ,11 ,3 ,,,,
2025,3,30, 北京市 ,北京,17 ,47 ,5 ,26 ,0.44 ,90 ,24 ,47 ,11 ,32 ,5 ,45 ,47 ,,优
2025,3,31, 北京市 ,北京,33 ,76 ,5 ,40 ,0.52 ,87 ,47 ,63 ,13 ,50 ,5 ,44 ,63 ,颗粒物(PM10),良
2025,4,1, 北京市 ,北京,15 ,40 ,4 ,20 ,0.36 ,95 ,21 ,40 ,9 ,25 ,4 ,48 ,48 ,,优
2025,4,2, 北京市 ,北京,9 ,22 ,4 ,11 ,0.32 ,96 ,13 ,22 ,8 ,14 ,4 ,48 ,48 ,,优
2025,4,3, 北京市 ,北京,32 ,72 ,6 ,29 ,0.44 ,120 ,46 ,61 ,11 ,36 ,6 ,67 ,67 ,臭氧(O3),良
2025,4,4, 北京市 ,北京,37 ,78 ,6 ,30 ,0.50 ,99 ,52 ,64 ,12 ,38 ,6 ,50 ,64 ,颗粒物(PM10),良
2025,4,5, 北京市 ,北京,7 ,24 ,4 ,12 ,0.32 ,92 ,10 ,24 ,8 ,15 ,4 ,46 ,46 ,,优
2025,4,6, 北京市 ,北京,35 ,85 ,8 ,32 ,0.54 ,118 ,50 ,68 ,14 ,40 ,8 ,65 ,68 ,颗粒物(PM10),良
2025,4,7, 北京市 ,北京,36 ,68 ,7 ,28 ,0.63 ,99 ,51 ,59 ,16 ,35 ,7 ,50 ,59 ,颗粒物(PM10),良
2025,4,8, 北京市 ,北京,18 ,50 ,5 ,21 ,0.42 ,113 ,26 ,50 ,10 ,26 ,5 ,61 ,61 ,臭氧(O3),良
2025,4,9, 北京市 ,北京,27 ,57 ,5 ,23 ,0.50 ,97 ,39 ,54 ,12 ,29 ,5 ,48 ,54 ,颗粒物(PM10),良
2025,4,10, 北京市 ,北京,44 ,94 ,6 ,35 ,0.61 ,135 ,61 ,72 ,15 ,44 ,6 ,79 ,79 ,臭氧(O3),良
2025,4,11, 北京市 ,北京,65 ,160 ,6 ,25 ,0.62 ,157 ,88 ,105 ,16 ,31 ,6 ,98 ,105 ,颗粒物(PM10),轻度污染
2025,4,12, 北京市 ,北京,17 ,119 ,4 ,4 ,0.32 ,82 ,24 ,84 ,8 ,5 ,4 ,41 ,84 ,颗粒物(PM10),良
2025,4,13, 北京市 ,北京,19 ,86 ,4 ,3 ,0.32 ,87 ,27 ,68 ,8 ,4 ,4 ,44 ,68 ,颗粒物(PM10),良
2025,4,14, 北京市 ,北京,28 ,56 ,4 ,11 ,0.40 ,105 ,40 ,53 ,10 ,14 ,4 ,54 ,54 ,臭氧(O3),良
2025,4,15, 北京市 ,北京,26 ,59 ,5 ,34 ,0.55 ,108 ,37 ,54 ,14 ,42 ,5 ,57 ,57 ,臭氧(O3),良
2025,4,16, 北京市 ,北京,62 ,129 ,9 ,33 ,0.99 ,158 ,84 ,90 ,25 ,41 ,9 ,98 ,98 ,臭氧(O3),良
2025,4,17, 北京市 ,北京,34 ,72 ,5 ,19 ,0.60 ,113 ,49 ,61 ,15 ,24 ,5 ,61 ,61 ,颗粒物(PM10),良
2025,4,18, 北京市 ,北京,10 ,23 ,4 ,17 ,0.41 ,72 ,14 ,23 ,10 ,21 ,4 ,36 ,36 ,,优
2025,4,19, 北京市 ,北京,26 ,37 ,4 ,16 ,0.52 ,104 ,37 ,37 ,13 ,20 ,4 ,53 ,53 ,臭氧(O3),良
2025,4,20, 北京市 ,北京,45 ,73 ,5 ,27 ,0.60 ,153 ,62 ,62 ,15 ,34 ,5 ,94 ,94 ,臭氧(O3),良
2025,4,21, 北京市 ,北京,54 ,81 ,6 ,37 ,0.95 ,57 ,74 ,66 ,24 ,46 ,6 ,28 ,74 ,细颗粒物(PM2.5),良
2025,4,22, 北京市 ,北京,8 ,25 ,4 ,18 ,0.34 ,106 ,11 ,25 ,8 ,22 ,4 ,55 ,55 ,臭氧(O3),良
2025,4,23, 北京市 ,北京,15 ,58 ,3 ,20 ,0.34 ,102 ,21 ,54 ,8 ,25 ,3 ,52 ,54 ,颗粒物(PM10),良
2025,4,24, 北京市 ,北京,7 ,30 ,3 ,8 ,0.28 ,93 ,10 ,30 ,7 ,10 ,3 ,46 ,46 ,,优
2025,4,25, 北京市 ,北京,22 ,62 ,5 ,28 ,0.47 ,123 ,31 ,56 ,12 ,35 ,5 ,69 ,69 ,臭氧(O3),良
2025,4,26, 北京市 ,北京,57 ,116 ,7 ,37 ,0.68 ,163 ,78 ,83 ,17 ,46 ,7 ,103 ,103 ,臭氧(O3),轻度污染
2025,4,27, 北京市 ,北京,8 ,22 ,4 ,12 ,0.29 ,98 ,11 ,22 ,7 ,15 ,4 ,49 ,49 ,,优
2025,4,28, 北京市 ,北京,22 ,63 ,5 ,26 ,0.42 ,115 ,31 ,56 ,10 ,32 ,5 ,62 ,62 ,臭氧(O3),良
2025,4,29, 北京市 ,北京,28 ,69 ,7 ,32 ,0.56 ,126 ,40 ,60 ,14 ,40 ,7 ,72 ,72 ,臭氧(O3),良
2025,4,30, 北京市 ,北京,13 ,43 ,4 ,24 ,0.37 ,100 ,19 ,43 ,9 ,30 ,4 ,50 ,50 ,,优
2025,5,1, 北京市 ,北京,11 ,30 ,3 ,11 ,0.31 ,105 ,16 ,30 ,8 ,14 ,3 ,54 ,54 ,臭氧(O3),良
2025,5,2, 北京市 ,北京,15 ,34 ,5 ,17 ,0.57 ,83 ,21 ,34 ,14 ,21 ,5 ,42 ,42 ,,优
2025,5,3, 北京市 ,北京,8 ,21 ,3 ,8 ,0.27 ,97 ,11 ,21 ,7 ,10 ,3 ,48 ,48 ,,优
2025,5,4, 北京市 ,北京,19 ,47 ,4 ,15 ,0.38 ,130 ,27 ,47 ,10 ,19 ,4 ,75 ,75 ,臭氧(O3),良
2025,5,5, 北京市 ,北京,32 ,52 ,4 ,13 ,0.50 ,95 ,46 ,51 ,12 ,16 ,4 ,48 ,51 ,颗粒物(PM10),良
2025,5,6, 北京市 ,北京,13 ,26 ,3 ,12 ,0.33 ,110 ,19 ,26 ,8 ,15 ,3 ,58 ,58 ,臭氧(O3),良
2025,5,7, 北京市 ,北京,43 ,90 ,5 ,17 ,0.56 ,145 ,60 ,70 ,14 ,21 ,5 ,88 ,88 ,臭氧(O3),良
2025,5,8, 北京市 ,北京,66 ,124 ,5 ,24 ,0.72 ,154 ,89 ,87 ,18 ,30 ,5 ,95 ,95 ,臭氧(O3),良
2025,5,9, 北京市 ,北京,14 ,26 ,3 ,9 ,0.53 ,86 ,20 ,26 ,13 ,11 ,3 ,43 ,43 ,,优
2025,5,10, 北京市 ,北京,29 ,42 ,3 ,15 ,0.38 ,114 ,41 ,42 ,10 ,19 ,3 ,62 ,62 ,臭氧(O3),良
2025,5,11, 北京市 ,北京,35 ,57 ,4 ,29 ,0.47 ,150 ,50 ,54 ,12 ,36 ,4 ,92 ,92 ,臭氧(O3),良
2025,5,12, 北京市 ,北京,49 ,86 ,5 ,33 ,0.65 ,209 ,68 ,68 ,16 ,41 ,5 ,145 ,145 ,臭氧(O3),轻度污染
2025,5,13, 北京市 ,北京,51 ,88 ,5 ,23 ,0.67 ,221 ,70 ,69 ,17 ,29 ,5 ,156 ,156 ,臭氧(O3),中度污染
2025,5,14, 北京市 ,北京,13 ,28 ,3 ,12 ,0.40 ,99 ,19 ,28 ,10 ,15 ,3 ,50 ,50 ,,优
2025,5,15, 北京市 ,北京,23 ,46 ,3 ,15 ,0.49 ,151 ,33 ,46 ,12 ,19 ,3 ,92 ,92 ,臭氧(O3),良
2025,5,16, 北京市 ,北京,44 ,91 ,5 ,23 ,0.63 ,196 ,61 ,70 ,16 ,29 ,5 ,133 ,133 ,臭氧(O3),轻度污染
2025,5,17, 北京市 ,北京,13 ,51 ,3 ,9 ,0.25 ,89 ,19 ,50 ,6 ,11 ,3 ,44 ,50 ,,优
2025,5,18, 北京市 ,北京,21 ,45 ,4 ,25 ,0.38 ,,30 ,45 ,10 ,31 ,4 ,,,,
2025,5,19, 北京市 ,北京,27 ,58 ,4 ,26 ,0.51 ,193 ,39 ,54 ,13 ,32 ,4 ,130 ,130 ,臭氧(O3),轻度污染
2025,5,20, 北京市 ,北京,61 ,126 ,6 ,28 ,1.02 ,247 ,82 ,88 ,26 ,35 ,6 ,182 ,182 ,臭氧(O3),中度污染
2025,5,21, 北京市 ,北京,48 ,96 ,5 ,17 ,0.92 ,176 ,66 ,73 ,23 ,21 ,5 ,115 ,115 ,臭氧(O3),轻度污染
2025,5,22, 北京市 ,北京,41 ,69 ,3 ,21 ,0.57 ,90 ,58 ,60 ,14 ,26 ,3 ,45 ,60 ,颗粒物(PM10),良
2025,5,23, 北京市 ,北京,32 ,40 ,3 ,18 ,0.47 ,87 ,46 ,40 ,12 ,22 ,3 ,44 ,46 ,,优
2025,5,24, 北京市 ,北京,20 ,35 ,3 ,22 ,0.40 ,108 ,29 ,35 ,10 ,28 ,3 ,57 ,57 ,臭氧(O3),良
2025,5,25, 北京市 ,北京,29 ,57 ,5 ,24 ,0.56 ,167 ,41 ,54 ,14 ,30 ,5 ,106 ,106 ,臭氧(O3),轻度污染
2025,5,26, 北京市 ,北京,31 ,56 ,5 ,28 ,0.61 ,176 ,44 ,53 ,15 ,35 ,5 ,115 ,115 ,臭氧(O3),轻度污染
2025,5,27, 北京市 ,北京,21 ,44 ,4 ,25 ,0.49 ,182 ,30 ,44 ,12 ,31 ,4 ,120 ,120 ,臭氧(O3),轻度污染
2025,5,28, 北京市 ,北京,33 ,62 ,4 ,24 ,0.54 ,207 ,47 ,56 ,14 ,30 ,4 ,143 ,143 ,臭氧(O3),轻度污染
2025,5,29, 北京市 ,北京,41 ,75 ,6 ,22 ,0.72 ,217 ,58 ,62 ,18 ,28 ,6 ,152 ,152 ,臭氧(O3),中度污染
2025,5,30, 北京市 ,北京,42 ,83 ,5 ,24 ,0.62 ,192 ,59 ,66 ,16 ,30 ,5 ,129 ,129 ,臭氧(O3),轻度污染
2025,5,31, 北京市 ,北京,51 ,80 ,4 ,27 ,0.74 ,105 ,70 ,65 ,18 ,34 ,4 ,54 ,70 ,细颗粒物(PM2.5),良
2025,6,1, 北京市 ,北京,45 ,61 ,4 ,16 ,0.78 ,132 ,62 ,56 ,20 ,20 ,4 ,77 ,77 ,臭氧(O3),良
2025,6,2, 北京市 ,北京,11 ,17 ,3 ,13 ,0.37 ,101 ,16 ,17 ,9 ,16 ,3 ,51 ,51 ,臭氧(O3),良
2025,6,3, 北京市 ,北京,3 ,11 ,3 ,15 ,0.23 ,93 ,4 ,11 ,6 ,19 ,3 ,46 ,46 ,,优
2025,6,4, 北京市 ,北京,8 ,24 ,3 ,21 ,0.27 ,,11 ,24 ,7 ,26 ,3 ,,,,
2025,6,5, 北京市 ,北京,20 ,55 ,5 ,25 ,0.43 ,239 ,29 ,52 ,11 ,31 ,5 ,174 ,174 ,臭氧(O3),中度污染
2025,6,6, 北京市 ,北京,13 ,32 ,3 ,17 ,0.28 ,130 ,19 ,32 ,7 ,21 ,3 ,75 ,75 ,臭氧(O3),良
2025,6,7, 北京市 ,北京,10 ,27 ,4 ,11 ,0.26 ,144 ,14 ,27 ,6 ,14 ,4 ,87 ,87 ,臭氧(O3),良
2025,6,8, 北京市 ,北京,21 ,50 ,5 ,18 ,0.41 ,200 ,30 ,50 ,10 ,22 ,5 ,136 ,136 ,臭氧(O3),轻度污染
2025,6,9, 北京市 ,北京,20 ,45 ,5 ,18 ,0.47 ,141 ,29 ,45 ,12 ,22 ,5 ,84 ,84 ,臭氧(O3),良
2025,6,10, 北京市 ,北京,13 ,29 ,3 ,17 ,0.30 ,,19 ,29 ,8 ,21 ,3 ,,,,
2025,6,11, 北京市 ,北京,22 ,58 ,4 ,24 ,0.40 ,205 ,31 ,54 ,10 ,30 ,4 ,141 ,141 ,臭氧(O3),轻度污染
2025,6,12, 北京市 ,北京,33 ,89 ,5 ,19 ,0.54 ,224 ,47 ,70 ,14 ,24 ,5 ,159 ,159 ,臭氧(O3),中度污染
2025,6,13, 北京市 ,北京,28 ,72 ,7 ,18 ,0.62 ,225 ,40 ,61 ,16 ,22 ,7 ,160 ,160 ,臭氧(O3),中度污染
2025,6,14, 北京市 ,北京,34 ,52 ,3 ,14 ,0.62 ,108 ,48 ,51 ,16 ,18 ,3 ,57 ,57 ,臭氧(O3),良
2025,6,15, 北京市 ,北京,8 ,11 ,2 ,9 ,0.36 ,,11 ,11 ,9 ,11 ,2 ,,,,
2025,6,16, 北京市 ,北京,8 ,14 ,3 ,13 ,0.33 ,94 ,11 ,14 ,8 ,16 ,3 ,47 ,47 ,,优
2025,6,17, 北京市 ,北京,22 ,41 ,3 ,20 ,0.43 ,200 ,31 ,41 ,11 ,25 ,3 ,136 ,136 ,臭氧(O3),轻度污染
2025,6,18, 北京市 ,北京,36 ,68 ,7 ,19 ,0.86 ,261 ,51 ,59 ,22 ,24 ,7 ,196 ,196 ,臭氧(O3),中度污染
2025,6,19, 北京市 ,北京,22 ,36 ,3 ,12 ,0.54 ,153 ,31 ,36 ,14 ,15 ,3 ,94 ,94 ,臭氧(O3),良
2025,6,20, 北京市 ,北京,15 ,23 ,3 ,15 ,0.39 ,107 ,21 ,23 ,10 ,19 ,3 ,56 ,56 ,臭氧(O3),良
2025,6,21, 北京市 ,北京,7 ,18 ,3 ,19 ,0.31 ,114 ,10 ,18 ,8 ,24 ,3 ,62 ,62 ,臭氧(O3),良
2025,6,22, 北京市 ,北京,15 ,33 ,3 ,22 ,0.36 ,148 ,21 ,33 ,9 ,28 ,3 ,90 ,90 ,臭氧(O3),良
2025,6,23, 北京市 ,北京,27 ,52 ,4 ,23 ,0.57 ,236 ,39 ,51 ,14 ,29 ,4 ,171 ,171 ,臭氧(O3),中度污染
2025,6,24, 北京市 ,北京,34 ,61 ,4 ,20 ,0.59 ,222 ,49 ,56 ,15 ,25 ,4 ,157 ,157 ,臭氧(O3),中度污染
2025,6,25, 北京市 ,北京,36 ,65 ,8 ,18 ,0.82 ,254 ,51 ,58 ,20 ,22 ,8 ,189 ,189 ,臭氧(O3),中度污染
2025,6,26, 北京市 ,北京,35 ,67 ,7 ,20 ,0.82 ,198 ,50 ,58 ,20 ,25 ,7 ,135 ,135 ,臭氧(O3),轻度污染
2025,6,27, 北京市 ,北京,46 ,72 ,3 ,19 ,0.76 ,131 ,63 ,61 ,19 ,23 ,3 ,76 ,76 ,臭氧(O3),良
2025,6,28, 北京市 ,北京,33 ,46 ,3 ,11 ,0.74 ,165 ,47 ,46 ,18 ,14 ,3 ,105 ,105 ,臭氧(O3),轻度污染
2025,6,29, 北京市 ,北京,41 ,50 ,3 ,10 ,0.72 ,163 ,58 ,50 ,18 ,12 ,3 ,103 ,103 ,臭氧(O3),轻度污染
2025,6,30, 北京市 ,北京,31 ,40 ,3 ,12 ,0.60 ,166 ,44 ,40 ,15 ,15 ,3 ,105 ,105 ,臭氧(O3),轻度污染
2025,7,1, 北京市 ,北京,19 ,26 ,3 ,10 ,0.53 ,127 ,27 ,26 ,13 ,12 ,3 ,72 ,72 ,臭氧(O3),良
2025,7,2, 北京市 ,北京,21 ,30 ,3 ,13 ,0.48 ,141 ,30 ,30 ,12 ,16 ,3 ,84 ,84 ,臭氧(O3),良
2025,7,3, 北京市 ,北京,15 ,21 ,2 ,10 ,0.50 ,69 ,21 ,21 ,12 ,12 ,2 ,34 ,34 ,,优
2025,7,4, 北京市 ,北京,23 ,29 ,3 ,12 ,0.54 ,161 ,33 ,29 ,14 ,15 ,3 ,101 ,101 ,臭氧(O3),轻度污染
2025,7,5, 北京市 ,北京,10 ,15 ,3 ,8 ,0.41 ,106 ,14 ,15 ,10 ,10 ,3 ,55 ,55 ,臭氧(O3),良
2025,7,6, 北京市 ,北京,5 ,10 ,3 ,11 ,0.27 ,135 ,7 ,10 ,7 ,14 ,3 ,79 ,79 ,臭氧(O3),良
2025,7,7, 北京市 ,北京,15 ,32 ,5 ,16 ,0.50 ,172 ,21 ,32 ,12 ,20 ,5 ,111 ,111 ,臭氧(O3),轻度污染
2025,7,8, 北京市 ,北京,19 ,34 ,3 ,13 ,0.47 ,,27 ,34 ,12 ,16 ,3 ,,,,
2025,7,9, 北京市 ,北京,28 ,42 ,3 ,13 ,0.62 ,128 ,40 ,42 ,16 ,16 ,3 ,73 ,73 ,臭氧(O3),良
2025,7,10, 北京市 ,北京,17 ,25 ,3 ,11 ,0.53 ,73 ,24 ,25 ,13 ,14 ,3 ,36 ,36 ,,优
2025,7,11, 北京市 ,北京,33 ,47 ,3 ,12 ,0.70 ,147 ,47 ,47 ,18 ,15 ,3 ,89 ,89 ,臭氧(O3),良
2025,7,12, 北京市 ,北京,31 ,45 ,3 ,13 ,0.60 ,,44 ,45 ,15 ,16 ,3 ,,,,
2025,7,13, 北京市 ,北京,7 ,15 ,3 ,13 ,0.37 ,111 ,10 ,15 ,9 ,16 ,3 ,59 ,59 ,臭氧(O3),良
2025,7,14, 北京市 ,北京,16 ,35 ,4 ,17 ,0.50 ,175 ,23 ,35 ,12 ,21 ,4 ,114 ,114 ,臭氧(O3),轻度污染
2025,7,15, 北京市 ,北京,26 ,44 ,3 ,16 ,0.60 ,87 ,37 ,44 ,15 ,20 ,3 ,44 ,44 ,,优
2025,7,16, 北京市 ,北京,20 ,28 ,3 ,11 ,0.75 ,115 ,29 ,28 ,19 ,14 ,3 ,62 ,62 ,臭氧(O3),良
2025,7,17, 北京市 ,北京,5 ,12 ,3 ,14 ,0.37 ,120 ,7 ,12 ,9 ,18 ,3 ,67 ,67 ,臭氧(O3),良
2025,7,18, 北京市 ,北京,17 ,34 ,4 ,16 ,0.58 ,192 ,24 ,34 ,14 ,20 ,4 ,129 ,129 ,臭氧(O3),轻度污染
2025,7,19, 北京市 ,北京,34 ,59 ,4 ,17 ,0.67 ,152 ,49 ,54 ,17 ,21 ,4 ,93 ,93 ,臭氧(O3),良
2025,7,20, 北京市 ,北京,11 ,16 ,3 ,8 ,0.45 ,86 ,16 ,16 ,11 ,10 ,3 ,43 ,43 ,,优
2025,7,21, 北京市 ,北京,15 ,23 ,2 ,12 ,0.44 ,138 ,21 ,23 ,11 ,15 ,2 ,82 ,82 ,臭氧(O3),良
2025,7,22, 北京市 ,北京,25 ,40 ,3 ,17 ,0.55 ,180 ,36 ,40 ,14 ,21 ,3 ,118 ,118 ,臭氧(O3),轻度污染
2025,7,23, 北京市 ,北京,23 ,34 ,2 ,12 ,0.48 ,137 ,33 ,34 ,12 ,15 ,2 ,81 ,81 ,臭氧(O3),良
2025,7,24, 北京市 ,北京,15 ,23 ,2 ,11 ,0.46 ,84 ,22 ,23 ,11 ,13 ,2 ,42 ,42 ,,优
2025,7,25, 北京市 ,北京,16 ,22 ,2 ,10 ,0.50 ,88 ,23 ,22 ,12 ,12 ,2 ,44 ,44 ,,优
2025,7,26, 北京市 ,北京,28 ,38 ,2 ,11 ,0.55 ,114 ,40 ,38 ,14 ,14 ,2 ,62 ,62 ,臭氧(O3),良
2025,7,27, 北京市 ,北京,24 ,36 ,3 ,13 ,0.53 ,88 ,34 ,36 ,13 ,16 ,3 ,44 ,44 ,,优
2025,7,28, 北京市 ,北京,15 ,20 ,3 ,9 ,0.52 ,91 ,21 ,20 ,13 ,11 ,3 ,46 ,46 ,,优
2025,7,29, 北京市 ,北京,4 ,7 ,2 ,8 ,0.41 ,102 ,6 ,7 ,10 ,10 ,2 ,52 ,52 ,臭氧(O3),良
2025,7,30, 北京市 ,北京,7 ,14 ,3 ,15 ,0.35 ,106 ,10 ,14 ,9 ,19 ,3 ,55 ,55 ,臭氧(O3),良
2025,7,31, 北京市 ,北京,16 ,32 ,3 ,21 ,0.51 ,107 ,23 ,32 ,13 ,26 ,3 ,56 ,56 ,臭氧(O3),良
2025,8,1, 北京市 ,北京,28 ,46 ,3 ,17 ,0.67 ,180 ,40 ,46 ,17 ,21 ,3 ,118 ,118 ,臭氧(O3),轻度污染
