地区,NO₂,SO₂,CO,O₃,PM₁₀,PM₂.₅,质量指数,状况,主要污染物,时间
合肥市,88,17,1.134,94,128,93,123,轻度污染,细颗粒物(PM2.5),2019-01-24 01:00:00
合肥市,90,12,1.175,79,134,103,135,轻度污染,细颗粒物(PM2.5),2019-01-23 01:00:00
合肥市,69,11,0.939,77,112,73,98,良,细颗粒物(PM2.5),2019-01-22 01:00:00
合肥市,69,13,1.151,62,123,98,129,轻度污染,细颗粒物(PM2.5),2019-01-21 01:00:00
合肥市,62,13,1.380,47,135,153,203,重度污染,细颗粒物(PM2.5),2019-01-20 01:00:00
合肥市,43,5,1.246,54,126,122,160,中度污染,细颗粒物(PM2.5),2019-01-19 01:00:00
合肥市,53,10,0.971,80,103,69,93,良,细颗粒物(PM2.5),2019-01-18 01:00:00
合肥市,67,10,0.971,56,134,65,92,良,颗粒物(PM10),2019-01-17 01:00:00
合肥市,49,8,0.590,34,93,35,72,良,颗粒物(PM10),2019-01-16 01:00:00
合肥市,52,8,1.364,30,106,146,195,中度污染,细颗粒物(PM2.5),2019-01-15 01:00:00
合肥市,52,7,1.536,33,133,144,192,中度污染,细颗粒物(PM2.5),2019-01-14 01:00:00
合肥市,68,9,1.419,51,135,112,147,轻度污染,细颗粒物(PM2.5),2019-01-13 01:00:00
合肥市,50,5,1.007,46,113,94,124,轻度污染,细颗粒物(PM2.5),2019-01-12 01:00:00
合肥市,36,4,0.663,11,30,33,48,优,—,2019-01-11 01:00:00
合肥市,39,3,0.618,20,38,39,55,良,细颗粒物(PM2.5),2019-01-10 01:00:00
合肥市,43,4,0.794,40,16,38,54,良,"二氧化氮,细颗粒物(PM2.5)",2019-01-09 01:00:00
合肥市,48,5,1.268,31,68,102,134,轻度污染,细颗粒物(PM2.5),2019-01-08 01:00:00
合肥市,41,4,0.936,14,74,61,83,良,细颗粒物(PM2.5),2019-01-07 01:00:00
合肥市,49,4,1.280,30,73,97,128,轻度污染,细颗粒物(PM2.5),2019-01-06 01:00:00
合肥市,46,4,1.577,19,84,116,152,中度污染,细颗粒物(PM2.5),2019-01-05 01:00:00
合肥市,49,4,1.142,19,55,100,132,轻度污染,细颗粒物(PM2.5),2019-01-04 01:00:00
合肥市,65,11,1.297,21,129,115,150,轻度污染,细颗粒物(PM2.5),2019-01-03 01:00:00
合肥市,57,12,1.042,50,98,83,110,轻度污染,细颗粒物(PM2.5),2019-01-02 01:00:00
合肥市,35,7,0.674,71,63,55,75,良,细颗粒物(PM2.5),2019-01-01 01:00:00
合肥市,36,5,0.634,54,50,40,57,良,细颗粒物(PM2.5),2018-12-31 01:00:00
合肥市,39,6,0.642,38,52,41,58,良,细颗粒物(PM2.5),2018-12-30 01:00:00
合肥市,37,10,0.530,40,71,34,61,良,颗粒物(PM10),2018-12-29 01:00:00
合肥市,25,5,0.522,45,51,36,52,良,细颗粒物(PM2.5),2018-12-28 01:00:00
合肥市,21,3,0.416,51,30,17,30,优,—,2018-12-27 01:00:00
合肥市,28,3,0.716,49,21,31,45,优,—,2018-12-26 01:00:00
合肥市,52,4,0.849,17,49,52,72,良,细颗粒物(PM2.5),2018-12-25 01:00:00
合肥市,62,10,1.150,41,96,67,90,良,细颗粒物(PM2.5),2018-12-24 01:00:00
合肥市,57,10,1.247,62,139,124,163,中度污染,细颗粒物(PM2.5),2018-12-23 01:00:00
合肥市,37,3,1.058,37,61,71,95,良,细颗粒物(PM2.5),2018-12-22 01:00:00
合肥市,52,8,1.051,40,69,63,85,良,细颗粒物(PM2.5),2018-12-21 01:00:00
合肥市,61,6,0.950,43,59,45,77,良,二氧化氮,2018-12-20 01:00:00
合肥市,76,8,1.077,42,96,61,95,良,二氧化氮,2018-12-19 01:00:00
合肥市,64,10,1.025,60,109,83,110,轻度污染,细颗粒物(PM2.5),2018-12-18 01:00:00
合肥市,70,8,0.975,71,117,86,114,轻度污染,细颗粒物(PM2.5),2018-12-17 01:00:00
合肥市,58,8,0.941,60,119,84,112,轻度污染,细颗粒物(PM2.5),2018-12-16 01:00:00
合肥市,53,7,0.841,13,76,58,79,良,细颗粒物(PM2.5),2018-12-15 01:00:00
合肥市,67,10,0.990,32,95,79,105,轻度污染,细颗粒物(PM2.5),2018-12-14 01:00:00
合肥市,77,13,1.175,65,113,114,149,轻度污染,细颗粒物(PM2.5),2018-12-13 01:00:00
合肥市,66,14,1.271,59,149,146,195,中度污染,细颗粒物(PM2.5),2018-12-12 01:00:00
合肥市,41,5,0.885,28,89,73,98,良,细颗粒物(PM2.5),2018-12-11 01:00:00
合肥市,42,3,0.707,19,19,30,53,良,二氧化氮,2018-12-10 01:00:00
合肥市,34,7,0.636,38,54,38,54,良,细颗粒物(PM2.5),2018-12-09 01:00:00
合肥市,27,7,0.515,43,48,25,48,优,—,2018-12-08 01:00:00
合肥市,28,4,0.533,42,37,15,37,优,—,2018-12-07 01:00:00
合肥市,27,4,0.459,49,39,23,39,优,—,2018-12-06 01:00:00
合肥市,30,4,0.476,36,74,22,62,良,颗粒物(PM10),2018-12-05 01:00:00
合肥市,31,6,0.760,34,76,29,63,良,颗粒物(PM10),2018-12-04 01:00:00
合肥市,41,4,1.451,13,14,79,105,轻度污染,细颗粒物(PM2.5),2018-12-03 01:00:00
合肥市,48,6,1.421,38,143,149,199,中度污染,细颗粒物(PM2.5),2018-12-02 01:00:00
合肥市,54,6,1.423,46,198,175,225,重度污染,细颗粒物(PM2.5),2018-12-01 01:00:00
合肥市,58,4,1.624,33,191,175,225,重度污染,细颗粒物(PM2.5),2018-11-30 01:00:00
合肥市,80,12,1.630,65,163,128,169,中度污染,细颗粒物(PM2.5),2018-11-29 01:00:00
合肥市,93,11,1.589,80,137,106,139,轻度污染,细颗粒物(PM2.5),2018-11-28 01:00:00
合肥市,86,8,1.611,75,163,107,140,轻度污染,细颗粒物(PM2.5),2018-11-27 01:00:00
合肥市,94,14,1.674,99,149,110,144,轻度污染,细颗粒物(PM2.5),2018-11-26 01:00:00
合肥市,93,11,1.558,67,147,104,137,轻度污染,细颗粒物(PM2.5),2018-11-25 01:00:00
合肥市,78,8,1.264,94,108,72,98,良,二氧化氮,2018-11-24 01:00:00
合肥市,52,8,0.965,86,88,73,98,良,细颗粒物(PM2.5),2018-11-23 01:00:00
合肥市,66,10,0.944,66,105,85,113,轻度污染,细颗粒物(PM2.5),2018-11-22 01:00:00
合肥市,42,7,1.204,74,115,127,168,中度污染,细颗粒物(PM2.5),2018-11-21 01:00:00
合肥市,55,8,0.980,63,80,61,83,良,细颗粒物(PM2.5),2018-11-20 01:00:00
合肥市,43,5,0.935,71,68,52,72,良,细颗粒物(PM2.5),2018-11-19 01:00:00
合肥市,33,3,0.546,33,25,28,42,优,—,2018-11-18 01:00:00
合肥市,31,4,0.464,45,34,20,39,优,—,2018-11-17 01:00:00
合肥市,34,5,0.715,51,52,54,74,良,细颗粒物(PM2.5),2018-11-16 01:00:00
合肥市,40,6,0.782,40,49,41,58,良,细颗粒物(PM2.5),2018-11-15 01:00:00
合肥市,58,9,0.839,67,64,41,73,良,二氧化氮,2018-11-14 01:00:00
合肥市,51,8,0.856,88,60,43,64,良,二氧化氮,2018-11-13 01:00:00
合肥市,41,6,0.734,80,47,34,52,良,二氧化氮,2018-11-12 01:00:00
合肥市,35,5,0.811,67,38,58,79,良,细颗粒物(PM2.5),2018-11-11 01:00:00
合肥市,68,10,0.941,63,73,51,85,良,二氧化氮,2018-11-10 01:00:00
合肥市,49,6,0.699,72,50,31,62,良,二氧化氮,2018-11-09 01:00:00
合肥市,35,4,0.662,52,33,19,44,优,—,2018-11-08 01:00:00
合肥市,30,3,0.581,31,11,9,38,优,—,2018-11-07 01:00:00
合肥市,27,3,0.587,58,11,17,34,优,—,2018-11-06 01:00:00
合肥市,44,5,0.768,47,65,49,68,良,细颗粒物(PM2.5),2018-11-05 01:00:00
合肥市,52,8,0.779,65,70,51,70,良,细颗粒物(PM2.5),2018-11-04 01:00:00
合肥市,51,8,0.688,90,62,40,64,良,二氧化氮,2018-11-03 01:00:00
合肥市,52,9,0.659,89,59,34,65,良,二氧化氮,2018-11-02 01:00:00
合肥市,56,11,0.803,121,78,47,70,良,二氧化氮,2018-11-01 01:00:00
合肥市,54,10,0.816,103,79,43,68,良,二氧化氮,2018-10-31 01:00:00
合肥市,70,12,0.806,98,113,57,88,良,二氧化氮,2018-10-30 01:00:00
合肥市,66,10,0.788,89,101,35,83,良,二氧化氮,2018-10-29 01:00:00
合肥市,58,6,0.494,96,70,23,73,良,二氧化氮,2018-10-28 01:00:00
合肥市,57,8,0.545,71,91,28,72,良,二氧化氮,2018-10-27 01:00:00
合肥市,41,5,0.545,73,91,33,71,良,颗粒物(PM10),2018-10-26 01:00:00
合肥市,57,4,1.019,67,80,80,107,轻度污染,细颗粒物(PM2.5),2018-10-25 01:00:00
合肥市,54,9,0.810,116,82,57,78,良,细颗粒物(PM2.5),2018-10-24 01:00:00
合肥市,53,5,0.791,111,66,43,67,良,二氧化氮,2018-10-23 01:00:00
合肥市,41,4,0.631,65,47,36,52,良,"二氧化氮,细颗粒物(PM2.5)",2018-10-22 01:00:00
合肥市,53,8,0.732,67,58,32,67,良,二氧化氮,2018-10-21 01:00:00
合肥市,56,9,0.722,66,65,30,70,良,二氧化氮,2018-10-20 01:00:00
合肥市,44,6,0.505,79,50,17,55,良,二氧化氮,2018-10-19 01:00:00
合肥市,31,4,0.402,107,40,17,56,良,臭氧8小时,2018-10-18 01:00:00
合肥市,55,7,0.804,124,86,62,84,良,细颗粒物(PM2.5),2018-10-17 01:00:00
合肥市,55,6,0.700,114,70,40,69,良,二氧化氮,2018-10-16 01:00:00
合肥市,47,7,0.673,64,46,33,59,良,二氧化氮,2018-10-15 01:00:00
合肥市,62,9,0.852,73,73,50,78,良,二氧化氮,2018-10-14 01:00:00
合肥市,54,10,0.681,110,67,38,68,良,二氧化氮,2018-10-13 01:00:00
合肥市,61,12,0.678,130,72,37,77,良,二氧化氮,2018-10-12 01:00:00
合肥市,59,11,0.587,104,71,28,74,良,二氧化氮,2018-10-11 01:00:00
合肥市,35,5,0.462,90,55,21,53,良,颗粒物(PM10),2018-10-10 01:00:00
合肥市,36,8,0.848,141,110,62,85,良,臭氧8小时,2018-10-09 01:00:00
合肥市,42,10,0.908,149,93,53,91,良,臭氧8小时,2018-10-08 01:00:00
合肥市,65,17,1.163,219,127,72,154,中度污染,臭氧8小时,2018-10-07 01:00:00
合肥市,59,11,0.854,183,104,57,121,轻度污染,臭氧8小时,2018-10-06 01:00:00
合肥市,43,9,0.723,170,79,40,110,轻度污染,臭氧8小时,2018-10-05 01:00:00
合肥市,40,8,0.688,159,67,29,100,良,臭氧8小时,2018-10-04 01:00:00
合肥市,58,10,0.716,151,84,36,93,良,臭氧8小时,2018-10-03 01:00:00
合肥市,56,7,0.603,134,74,25,79,良,臭氧8小时,2018-10-02 01:00:00
合肥市,53,8,0.546,105,76,22,67,良,二氧化氮,2018-10-01 01:00:00
合肥市,49,8,0.633,153,99,33,95,良,臭氧8小时,2018-09-30 01:00:00
合肥市,65,7,0.748,155,91,41,96,良,臭氧8小时,2018-09-29 01:00:00
合肥市,52,7,0.656,113,74,31,65,良,二氧化氮,2018-09-28 01:00:00
合肥市,30,5,0.406,108,41,16,57,良,臭氧8小时,2018-09-27 01:00:00
合肥市,23,5,0.357,94,35,16,47,优,—,2018-09-26 01:00:00
合肥市,29,8,0.546,125,48,25,71,良,臭氧8小时,2018-09-25 01:00:00
合肥市,39,10,0.862,179,76,41,118,轻度污染,臭氧8小时,2018-09-24 01:00:00
合肥市,53,8,0.758,137,76,36,81,良,臭氧8小时,2018-09-23 01:00:00
合肥市,48,5,0.978,103,77,40,64,良,颗粒物(PM10),2018-09-22 01:00:00
合肥市,31,4,0.959,94,52,37,53,良,细颗粒物(PM2.5),2018-09-21 01:00:00
合肥市,20,4,1.023,64,28,21,32,优,—,2018-09-20 01:00:00
合肥市,34,3,0.708,101,38,19,51,良,臭氧8小时,2018-09-19 01:00:00
合肥市,33,3,0.759,84,49,34,49,优,—,2018-09-18 01:00:00
合肥市,19,2,0.613,63,22,14,32,优,—,2018-09-17 01:00:00
合肥市,19,3,0.667,84,49,38,54,良,细颗粒物(PM2.5),2018-09-16 01:00:00
合肥市,27,4,0.620,128,48,34,74,良,臭氧8小时,2018-09-15 01:00:00
合肥市,32,5,0.672,113,49,30,61,良,臭氧8小时,2018-09-14 01:00:00
合肥市,31,3,0.558,62,32,18,39,优,—,2018-09-13 01:00:00
合肥市,38,6,0.751,107,59,30,56,良,臭氧8小时,2018-09-12 01:00:00
合肥市,36,7,0.631,130,57,25,75,良,臭氧8小时,2018-09-11 01:00:00
合肥市,35,6,0.558,97,55,19,53,良,颗粒物(PM10),2018-09-10 01:00:00
合肥市,40,5,0.575,137,57,25,81,良,臭氧8小时,2018-09-09 01:00:00
合肥市,46,6,0.613,143,64,25,86,良,臭氧8小时,2018-09-08 01:00:00
合肥市,35,9,0.634,95,69,24,60,良,颗粒物(PM10),2018-09-07 01:00:00
合肥市,46,7,0.694,99,68,38,59,良,颗粒物(PM10),2018-09-06 01:00:00
合肥市,48,12,0.693,185,78,30,123,轻度污染,臭氧8小时,2018-09-05 01:00:00
合肥市,36,9,0.745,175,81,33,114,轻度污染,臭氧8小时,2018-09-04 01:00:00
合肥市,21,5,0.654,120,55,20,67,良,臭氧8小时,2018-09-03 01:00:00
合肥市,27,5,0.719,110,40,23,59,良,臭氧8小时,2018-09-02 01:00:00
合肥市,24,4,0.722,87,38,25,44,优,—,2018-09-01 01:00:00
合肥市,29,4,0.623,95,47,19,48,优,—,2018-08-31 01:00:00
合肥市,31,7,0.698,128,56,25,74,良,臭氧8小时,2018-08-30 01:00:00
合肥市,33,8,0.715,146,58,25,89,良,臭氧8小时,2018-08-29 01:00:00
合肥市,31,5,0.736,125,55,28,71,良,臭氧8小时,2018-08-28 01:00:00
合肥市,19,4,0.603,81,36,17,41,优,—,2018-08-27 01:00:00
合肥市,18,5,0.604,93,39,20,47,优,—,2018-08-26 01:00:00
合肥市,26,6,0.695,144,59,31,87,良,臭氧8小时,2018-08-25 01:00:00
合肥市,37,9,0.802,171,64,30,110,轻度污染,臭氧8小时,2018-08-24 01:00:00
合肥市,31,8,0.782,158,52,23,99,良,臭氧8小时,2018-08-23 01:00:00
合肥市,18,4,0.711,95,36,17,48,优,—,2018-08-22 01:00:00
合肥市,20,5,0.686,112,37,19,60,良,臭氧8小时,2018-08-21 01:00:00
合肥市,16,5,0.669,53,21,9,27,优,—,2018-08-20 01:00:00
合肥市,22,5,0.844,99,30,16,50,优,—,2018-08-19 01:00:00
合肥市,15,4,0.776,92,21,14,46,优,—,2018-08-18 01:00:00
合肥市,11,3,0.555,56,25,11,28,优,—,2018-08-17 01:00:00
合肥市,21,5,0.696,85,33,20,43,优,—,2018-08-16 01:00:00
合肥市,20,4,0.653,112,38,18,60,良,臭氧8小时,2018-08-15 01:00:00
合肥市,27,5,0.722,138,47,22,82,良,臭氧8小时,2018-08-14 01:00:00
合肥市,16,3,0.556,65,20,7,33,优,—,2018-08-13 01:00:00
合肥市,23,5,0.841,141,53,31,85,良,臭氧8小时,2018-08-12 01:00:00
合肥市,32,5,1.005,194,79,55,131,轻度污染,臭氧8小时,2018-08-11 01:00:00
合肥市,38,6,0.960,225,84,50,160,中度污染,臭氧8小时,2018-08-10 01:00:00
合肥市,35,6,0.797,174,71,37,113,轻度污染,臭氧8小时,2018-08-09 01:00:00
合肥市,34,7,0.926,209,78,46,145,轻度污染,臭氧8小时,2018-08-08 01:00:00
合肥市,33,5,0.844,139,74,41,83,良,臭氧8小时,2018-08-07 01:00:00
合肥市,28,5,0.764,126,66,39,72,良,臭氧8小时,2018-08-06 01:00:00
合肥市,29,4,0.767,153,61,33,95,良,臭氧8小时,2018-08-05 01:00:00
合肥市,19,3,0.608,81,30,17,41,优,—,2018-08-04 01:00:00
合肥市,16,4,0.566,90,35,21,45,优,—,2018-08-03 01:00:00
合肥市,26,6,0.681,146,51,26,89,良,臭氧8小时,2018-08-02 01:00:00
合肥市,30,4,0.745,134,54,29,79,良,臭氧8小时,2018-08-01 01:00:00
合肥市,33,6,0.838,170,55,31,110,轻度污染,臭氧8小时,2018-07-31 01:00:00
合肥市,37,6,0.987,139,67,37,83,良,臭氧8小时,2018-07-30 01:00:00
合肥市,37,5,0.751,151,57,26,93,良,臭氧8小时,2018-07-29 01:00:00
合肥市,37,7,0.768,141,47,23,85,良,臭氧8小时,2018-07-28 01:00:00
合肥市,24,3,0.534,74,23,8,37,优,—,2018-07-27 01:00:00
合肥市,34,5,0.667,142,56,24,85,良,臭氧8小时,2018-07-26 01:00:00
合肥市,38,5,0.634,102,59,27,55,良,颗粒物(PM10),2018-07-25 01:00:00
合肥市,31,6,0.555,146,63,27,89,良,臭氧8小时,2018-07-24 01:00:00
合肥市,27,7,0.492,103,57,21,54,良,颗粒物(PM10),2018-07-23 01:00:00
合肥市,16,7,0.443,94,46,22,47,优,—,2018-07-22 01:00:00
合肥市,24,8,0.570,143,71,39,86,良,臭氧8小时,2018-07-21 01:00:00
合肥市,30,11,0.700,195,73,34,132,轻度污染,臭氧8小时,2018-07-20 01:00:00
合肥市,26,10,0.561,139,65,27,83,良,臭氧8小时,2018-07-19 01:00:00
合肥市,29,10,0.532,133,63,25,78,良,臭氧8小时,2018-07-18 01:00:00
合肥市,27,9,0.555,131,51,22,76,良,臭氧8小时,2018-07-17 01:00:00
合肥市,28,10,0.635,161,68,33,101,轻度污染,臭氧8小时,2018-07-16 01:00:00
合肥市,26,5,0.528,135,58,25,80,良,臭氧8小时,2018-07-15 01:00:00
合肥市,23,5,0.499,121,47,19,68,良,臭氧8小时,2018-07-14 01:00:00
合肥市,24,6,0.555,124,49,21,70,良,臭氧8小时,2018-07-13 01:00:00
合肥市,19,6,0.462,114,40,16,62,良,臭氧8小时,2018-07-12 01:00:00
合肥市,17,6,0.543,99,41,21,50,优,—,2018-07-11 01:00:00
合肥市,32,6,0.771,133,51,29,78,良,臭氧8小时,2018-07-10 01:00:00
合肥市,32,4,0.857,109,50,35,58,良,臭氧8小时,2018-07-09 01:00:00
合肥市,24,4,0.807,114,57,42,62,良,臭氧8小时,2018-07-08 01:00:00
合肥市,21,3,0.618,53,39,29,42,优,—,2018-07-07 01:00:00
合肥市,20,3,0.658,61,17,12,31,优,—,2018-07-06 01:00:00
合肥市,27,4,0.693,63,29,17,34,优,—,2018-07-05 01:00:00
合肥市,35,5,0.777,124,59,37,70,良,臭氧8小时,2018-07-04 01:00:00
合肥市,29,4,0.733,121,55,39,68,良,臭氧8小时,2018-07-03 01:00:00
合肥市,22,4,0.785,121,50,47,68,良,臭氧8小时,2018-07-02 01:00:00
合肥市,28,5,0.753,130,55,46,75,良,臭氧8小时,2018-07-01 01:00:00
合肥市,34,5,0.811,143,63,48,86,良,臭氧8小时,2018-06-30 01:00:00
合肥市,29,5,0.767,194,54,34,131,轻度污染,臭氧8小时,2018-06-29 01:00:00
合肥市,30,5,0.631,99,37,17,50,优,—,2018-06-28 01:00:00
合肥市,24,5,0.626,117,54,24,65,良,臭氧8小时,2018-06-27 01:00:00
合肥市,18,5,0.525,119,46,19,66,良,臭氧8小时,2018-06-26 01:00:00
合肥市,21,5,0.670,124,49,32,70,良,臭氧8小时,2018-06-25 01:00:00
合肥市,31,8,0.869,144,72,55,87,良,臭氧8小时,2018-06-24 01:00:00
合肥市,32,6,0.788,118,57,40,65,良,臭氧8小时,2018-06-23 01:00:00
合肥市,33,6,0.664,138,49,35,82,良,臭氧8小时,2018-06-22 01:00:00
合肥市,34,7,0.783,171,64,41,110,轻度污染,臭氧8小时,2018-06-21 01:00:00
合肥市,20,4,0.551,113,35,22,61,良,臭氧8小时,2018-06-20 01:00:00
合肥市,22,4,0.632,128,50,33,74,良,臭氧8小时,2018-06-19 01:00:00
合肥市,27,8,0.797,205,86,53,141,轻度污染,臭氧8小时,2018-06-18 01:00:00
合肥市,32,10,0.710,219,86,45,154,中度污染,臭氧8小时,2018-06-17 01:00:00
合肥市,26,9,0.623,200,69,36,137,轻度污染,臭氧8小时,2018-06-16 01:00:00
合肥市,34,7,0.748,212,77,42,148,轻度污染,臭氧8小时,2018-06-15 01:00:00
合肥市,31,5,0.690,207,77,39,143,轻度污染,臭氧8小时,2018-06-14 01:00:00
合肥市,35,7,0.743,159,70,37,100,良,臭氧8小时,2018-06-13 01:00:00
合肥市,38,6,0.816,194,77,42,131,轻度污染,臭氧8小时,2018-06-12 01:00:00
合肥市,37,7,0.799,181,62,33,120,轻度污染,臭氧8小时,2018-06-11 01:00:00
合肥市,30,4,0.690,149,41,28,91,良,臭氧8小时,2018-06-10 01:00:00
合肥市,24,5,0.703,156,36,33,97,良,臭氧8小时,2018-06-09 01:00:00
合肥市,35,11,0.855,200,79,47,137,轻度污染,臭氧8小时,2018-06-08 01:00:00
合肥市,37,6,0.821,136,65,34,80,良,臭氧8小时,2018-06-07 01:00:00
合肥市,38,6,0.765,167,68,41,107,轻度污染,臭氧8小时,2018-06-06 01:00:00
合肥市,49,6,0.869,140,87,54,84,良,臭氧8小时,2018-06-05 01:00:00
合肥市,58,12,0.974,210,98,61,146,轻度污染,臭氧8小时,2018-06-04 01:00:00
合肥市,56,9,0.933,205,106,65,141,轻度污染,臭氧8小时,2018-06-03 01:00:00
合肥市,50,12,0.913,236,106,70,171,中度污染,臭氧8小时,2018-06-02 01:00:00
合肥市,53,7,0.842,197,90,51,134,轻度污染,臭氧8小时,2018-06-01 01:00:00
合肥市,38,5,0.762,168,75,45,108,轻度污染,臭氧8小时,2018-05-31 01:00:00
合肥市,60,7,0.751,108,128,52,89,良,颗粒物(PM10),2018-05-30 01:00:00
合肥市,83,11,1.112,99,193,79,122,轻度污染,颗粒物(PM10),2018-05-29 01:00:00
合肥市,65,10,0.862,117,195,67,123,轻度污染,颗粒物(PM10),2018-05-28 01:00:00
合肥市,34,6,0.700,147,122,55,90,良,臭氧8小时,2018-05-27 01:00:00
合肥市,26,6,0.714,65,45,35,50,优,—,2018-05-26 01:00:00
合肥市,50,10,1.183,92,111,68,92,良,细颗粒物(PM2.5),2018-05-25 01:00:00
合肥市,41,8,0.890,131,86,45,76,良,臭氧8小时,2018-05-24 01:00:00
合肥市,41,8,0.709,173,103,34,112,轻度污染,臭氧8小时,2018-05-23 01:00:00
合肥市,26,4,0.717,83,33,24,42,优,—,2018-05-22 01:00:00
合肥市,36,5,0.807,45,75,48,67,良,细颗粒物(PM2.5),2018-05-21 01:00:00
合肥市,30,5,0.748,62,56,40,57,良,细颗粒物(PM2.5),2018-05-20 01:00:00
合肥市,32,6,0.936,85,58,42,59,良,细颗粒物(PM2.5),2018-05-19 01:00:00
合肥市,35,5,0.826,125,76,45,71,良,臭氧8小时,2018-05-18 01:00:00
合肥市,30,5,0.620,131,45,18,76,良,臭氧8小时,2018-05-17 01:00:00
合肥市,18,6,0.561,147,71,31,90,良,臭氧8小时,2018-05-16 01:00:00
合肥市,20,6,0.599,129,71,35,75,良,臭氧8小时,2018-05-15 01:00:00
合肥市,29,5,0.838,126,77,49,72,良,臭氧8小时,2018-05-14 01:00:00
合肥市,41,4,0.879,147,66,37,90,良,臭氧8小时,2018-05-13 01:00:00
合肥市,32,4,0.864,124,56,39,70,良,臭氧8小时,2018-05-12 01:00:00
合肥市,39,9,0.812,140,91,57,84,良,臭氧8小时,2018-05-11 01:00:00
合肥市,37,8,0.672,180,74,40,119,轻度污染,臭氧8小时,2018-05-10 01:00:00
合肥市,36,7,0.649,167,67,27,107,轻度污染,臭氧8小时,2018-05-09 01:00:00
合肥市,36,6,0.657,154,68,28,95,良,臭氧8小时,2018-05-08 01:00:00
合肥市,23,4,0.587,116,29,16,64,良,臭氧8小时,2018-05-07 01:00:00
合肥市,20,3,0.736,79,12,9,40,优,—,2018-05-06 01:00:00
合肥市,20,3,0.786,93,52,37,53,良,细颗粒物(PM2.5),2018-05-05 01:00:00
合肥市,48,8,0.608,163,84,32,103,轻度污染,臭氧8小时,2018-05-04 01:00:00
合肥市,51,7,0.672,143,80,36,86,良,臭氧8小时,2018-05-03 01:00:00
合肥市,18,5,0.713,143,75,51,86,良,臭氧8小时,2018-05-02 01:00:00
合肥市,31,4,0.869,116,68,43,64,良,臭氧8小时,2018-05-01 01:00:00
合肥市,33,7,0.978,132,88,61,83,良,细颗粒物(PM2.5),2018-04-30 01:00:00
合肥市,39,8,0.901,136,116,72,97,良,细颗粒物(PM2.5),2018-04-29 01:00:00
合肥市,70,14,0.986,204,127,71,140,轻度污染,臭氧8小时,2018-04-28 01:00:00
合肥市,80,9,1.133,190,124,69,128,轻度污染,臭氧8小时,2018-04-27 01:00:00
合肥市,65,8,0.880,144,105,63,87,良,臭氧8小时,2018-04-26 01:00:00
合肥市,38,10,0.745,185,87,57,123,轻度污染,臭氧8小时,2018-04-25 01:00:00
合肥市,31,5,0.672,138,67,49,82,良,臭氧8小时,2018-04-24 01:00:00
合肥市,25,2,0.828,26,56,37,53,良,"颗粒物(PM10),细颗粒物(PM2.5)",2018-04-23 01:00:00
合肥市,22,3,0.659,92,38,32,46,优,—,2018-04-22 01:00:00
合肥市,23,5,0.631,116,65,40,64,良,臭氧8小时,2018-04-21 01:00:00
合肥市,53,18,0.778,171,128,59,110,轻度污染,臭氧8小时,2018-04-20 01:00:00
合肥市,49,12,0.640,169,126,48,109,轻度污染,臭氧8小时,2018-04-19 01:00:00
合肥市,44,10,0.655,163,148,52,103,轻度污染,臭氧8小时,2018-04-18 01:00:00
合肥市,59,12,0.716,156,179,52,115,轻度污染,颗粒物(PM10),2018-04-17 01:00:00
合肥市,67,13,0.809,139,198,39,124,轻度污染,颗粒物(PM10),2018-04-16 01:00:00
合肥市,40,6,0.663,128,190,34,120,轻度污染,颗粒物(PM10),2018-04-15 01:00:00
合肥市,27,3,0.692,94,61,45,63,良,细颗粒物(PM2.5),2018-04-14 01:00:00
合肥市,37,5,0.771,58,52,31,51,良,颗粒物(PM10),2018-04-13 01:00:00
合肥市,56,14,1.034,90,143,49,97,良,颗粒物(PM10),2018-04-12 01:00:00
